"vin";"time";"mac_address";"name";"vehicle_speed";"latitude";"longitude";"altitude";"battery_voltage";"humidity";"low_battery";"temperature";"serial_number_ctm";"daily_message_counter";"row_create_dt"
ZKDBN702W0TS50052;2024-05-11 11:31:06.017 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,03125;42,9854755;10,8445721667;86,3;3.760;;false;;"002-2002-0008-AE";13;2024-05-11 11:31:32.191 +0200
ZKDBN702W0TS50052;2024-05-11 11:34:33.280 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,03125;42,985671;10,8465993333;91,7;2.000;;false;;"002-2002-0008-AE";14;2024-05-11 11:34:59.387 +0200
ZKDBN702W0TS50052;2024-05-11 11:38:00.566 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,0625;42,9863588333;10,8484743333;60,5;2.000;;false;;"002-2002-0008-AE";15;2024-05-11 11:38:23.589 +0200
ZKDBN702W0TS50052;2024-05-11 11:41:24.741 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,02734;42,9858291667;10,8466795;85,8;2.000;;false;;"002-2002-0008-AE";16;2024-05-11 11:41:50.913 +0200
ZKDBN702W0TS50052;2024-05-11 11:44:55.096 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,05469;42,9857398333;10,8472711667;90,9;2.000;;false;;"002-2002-0008-AE";17;2024-05-11 11:45:18.139 +0200
ZKDBN702W0TS50052;2024-05-13 06:52:26.331 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0;;;;4.300;;false;;"002-2002-0008-AE";1;2024-05-13 06:53:00.157 +0200
ZKDBN702W0TS50052;2024-05-13 06:54:28.650 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,78906;42,984987;10,8455045;96,6;2.000;;false;;"002-2002-0008-AE";2;2024-05-13 06:55:06.848 +0200
ZKDBN702W0TS50052;2024-05-13 06:54:43.853 +0200;"7C:D9:F4:01:74:7C";Attrezzo3;0,0234375;42,9849508333;10,845357;98,5;3.020;;false;;"002-2002-0008-AE";2;2024-05-13 06:55:06.848 +0200
ZKDBN702W0TS50052;2024-05-13 07:39:49.949 +0200;"7C:D9:F4:04:07:74";Attrezzo1;6,36719;;;;3.410;;false;;"002-2002-0008-AE";0;2024-05-13 07:40:52.831 +0200
ZKDBN702W0TS50052;2024-05-13 07:43:55.622 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3;;;;2.000;;false;;"002-2002-0008-AE";1;2024-05-13 07:44:18.665 +0200
ZKDBN702W0TS50052;2024-05-13 07:47:19.794 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,00781;;;;3.410;;false;;"002-2002-0008-AE";2;2024-05-13 07:47:42.856 +0200
ZKDBN702W0TS50052;2024-05-13 07:50:44.043 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,02344;;;;3.410;;false;;"002-2002-0008-AE";3;2024-05-13 07:51:07.139 +0200
ZKDBN702W0TS50052;2024-05-13 07:54:08.263 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,02734;42,985349;10,84483;185,9;2.000;;false;;"002-2002-0008-AE";4;2024-05-13 07:54:37.500 +0200
ZKDBN702W0TS50052;2024-05-13 07:56:40.933 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0;42,9852143333;10,8443105;196,4;2.000;;false;;"002-2002-0008-AE";5;2024-05-13 07:57:04.018 +0200
ZKDBN702W0TS50052;2024-05-13 07:57:04.055 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0,578125;42,9852143333;10,8443105;196,4;2.000;;false;;"002-2002-0008-AE";6;2024-05-13 07:57:29.123 +0200
ZKDBN702W0TS50052;2024-05-13 08:00:30.245 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3;42,985804;10,845365;41,6;2.000;;false;;"002-2002-0008-AE";7;2024-05-13 08:00:59.418 +0200
ZKDBN702W0TS50052;2024-05-13 08:04:00.512 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,01172;42,9860101667;10,8467063333;57,4;2.000;;false;;"002-2002-0008-AE";8;2024-05-13 08:04:26.665 +0200
ZKDBN702W0TS50052;2024-05-13 08:07:27.831 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,02734;42,986596;10,8484695;81,7;2.000;;false;;"002-2002-0008-AE";9;2024-05-13 08:07:50.938 +0200
ZKDBN702W0TS50052;2024-05-13 08:10:52.057 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,01172;42,9860541667;10,846516;108,2;3.440;;false;;"002-2002-0008-AE";10;2024-05-13 08:11:15.099 +0200
ZKDBN702W0TS50052;2024-05-13 08:14:16.175 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,02734;42,9861448333;10,8472718333;104,7;3.430;;false;;"002-2002-0008-AE";11;2024-05-13 08:14:39.226 +0200
ZKDBN702W0TS50052;2024-05-13 08:17:40.362 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,66016;42,9861898333;10,8480825;102,9;3.440;;false;;"002-2002-0008-AE";12;2024-05-13 08:18:09.498 +0200
ZKDBN702W0TS50052;2024-05-13 08:21:10.784 +0200;"7C:D9:F4:04:07:74";Attrezzo1;7,94141;42,9853725;10,8463256667;91,7;2.000;;false;;"002-2002-0008-AE";13;2024-05-13 08:21:36.873 +0200
ZKDBN702W0TS50052;2024-05-13 08:23:46.329 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0;42,9856406667;10,8438096667;94,3;2.000;;false;;"002-2002-0008-AE";14;2024-05-13 08:24:12.458 +0200
ZKDBN702W0TS50052;2024-05-13 08:24:41.956 +0200;"7C:D9:F4:04:07:74";Attrezzo1;4,89453;42,9856278333;10,8438408333;89,1;2.000;;false;;"002-2002-0008-AE";15;2024-05-13 08:25:01.885 +0200
ZKDBN702W0TS50052;2024-05-13 08:28:03.067 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,93359;42,9866378333;10,844734;94,3;2.000;;false;;"002-2002-0008-AE";16;2024-05-13 08:28:29.274 +0200
ZKDBN702W0TS50052;2024-05-13 08:31:30.352 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,96094;42,9868011667;10,8448276667;87,9;2.000;;false;;"002-2002-0008-AE";17;2024-05-13 08:31:56.498 +0200
ZKDBN702W0TS50052;2024-05-13 08:34:57.635 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,95703;42,9860456667;10,8442818333;88,3;3.460;;false;;"002-2002-0008-AE";18;2024-05-13 08:35:20.759 +0200
ZKDBN702W0TS50052;2024-05-13 08:38:21.849 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,01172;42,9866946667;10,8445308333;98,9;2.000;;false;;"002-2002-0008-AE";19;2024-05-13 08:38:44.853 +0200
ZKDBN702W0TS50052;2024-05-13 08:41:46.062 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,01172;42,9862365;10,8445878333;92,1;3.440;;false;;"002-2002-0008-AE";20;2024-05-13 08:42:12.301 +0200
ZKDBN702W0TS50052;2024-05-13 08:45:13.353 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,99219;42,9871511667;10,8451123333;100,7;2.000;;false;;"002-2002-0008-AE";21;2024-05-13 08:45:39.478 +0200
ZKDBN702W0TS50052;2024-05-13 08:48:40.732 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,04297;42,9856778333;10,8444451667;84,5;2.000;;false;;"002-2002-0008-AE";22;2024-05-13 08:49:03.706 +0200
ZKDBN702W0TS50052;2024-05-13 08:51:49.635 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3;42,9866083333;10,8447826667;108,8;3.410;;false;;"002-2002-0008-AE";23;2024-05-13 08:52:12.674 +0200
ZKDBN702W0TS50052;2024-05-13 08:58:22.020 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,03125;42,9863508333;10,8447345;111,7;2.840;;false;;"002-2002-0008-AE";24;2024-05-13 08:58:45.086 +0200
ZKDBN702W0TS50052;2024-05-13 09:01:46.207 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,00391;42,9863576667;10,8448585;118,7;2.000;;false;;"002-2002-0008-AE";25;2024-05-13 09:02:12.298 +0200
ZKDBN702W0TS50052;2024-05-13 09:04:43.130 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0;42,9870855;10,8452916667;117;3.490;;false;;"002-2002-0008-AE";26;2024-05-13 09:05:06.249 +0200
ZKDBN702W0TS50052;2024-05-13 09:05:59.839 +0200;"7C:D9:F4:04:07:74";Attrezzo1;1,45703;42,9870136667;10,8450381667;105,6;3.490;;false;;"002-2002-0008-AE";27;2024-05-13 09:06:25.959 +0200
ZKDBN702W0TS50052;2024-05-13 09:09:27.158 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,99219;42,9865333333;10,844949;117,7;2.000;;false;;"002-2002-0008-AE";28;2024-05-13 09:09:53.256 +0200
ZKDBN702W0TS50052;2024-05-13 09:22:41.736 +0200;"7C:D9:F4:04:07:74";Attrezzo1;1,82031;;;;2.000;;false;;"002-2002-0008-AE";0;2024-05-13 09:23:24.661 +0200
ZKDBN702W0TS50052;2024-05-13 09:26:04.354 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,07031;42,9869243333;10,8452648333;93,6;2.030;;false;;"002-2002-0008-AE";1;2024-05-13 09:26:27.432 +0200
ZKDBN702W0TS50052;2024-05-13 09:29:28.578 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,07813;42,9863286667;10,84499;91,8;2.000;;false;;"002-2002-0008-AE";2;2024-05-13 09:29:51.620 +0200
ZKDBN702W0TS50052;2024-05-13 09:33:07.985 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,07031;42,9864093333;10,8451305;95,3;2.000;;false;;"002-2002-0008-AE";3;2024-05-13 09:33:15.775 +0200
ZKDBN702W0TS50052;2024-05-13 09:36:53.350 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0;42,9871706667;10,845602;119,3;3.110;;false;;"002-2002-0008-AE";4;2024-05-13 09:37:13.575 +0200
ZKDBN702W0TS50052;2024-05-13 09:37:13.429 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0,800781;42,987197;10,8456078333;121,1;3.110;;false;;"002-2002-0008-AE";5;2024-05-13 09:37:38.560 +0200
ZKDBN702W0TS50052;2024-05-13 12:46:28.038 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0,707031;;;;2.000;;false;;"002-2002-0008-AE";0;2024-05-13 12:47:07.739 +0200
ZKDBN702W0TS50052;2024-05-13 12:46:30.714 +0200;"7C:D9:F4:03:DA:58";Attrezzo2;0,707031;;;;2.000;;false;;"002-2002-0008-AE";0;2024-05-13 12:47:07.739 +0200
ZKDBN702W0TS50052;2024-05-14 06:54:55.807 +0200;"7C:D9:F4:04:07:74";Attrezzo1;4,63281;;;;2.000;;false;;"002-2002-0008-AE";0;2024-05-14 06:55:41.071 +0200
ZKDBN702W0TS50052;2024-05-14 06:56:13.955 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0;42,9849435;10,8455196667;110,5;4.470;;false;;"002-2002-0008-AE";1;2024-05-14 06:56:36.741 +0200
ZKDBN702W0TS50052;2024-05-14 07:07:17.202 +0200;"7C:D9:F4:02:59:A6";Attrezzo5;4,54688;;;;2.000;;false;;"002-2002-0008-AE";0;2024-05-14 07:08:17.659 +0200
ZKDBN702W0TS50052;2024-05-14 07:07:20.686 +0200;"7C:D9:F4:04:07:74";Attrezzo1;4,54297;;;;2.000;;false;;"002-2002-0008-AE";0;2024-05-14 07:08:17.659 +0200
ZKDBN702W0TS50052;2024-05-14 07:11:10.794 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0,0351563;42,9858106667;10,8447655;77,5;2.000;;false;;"002-2002-0008-AE";1;2024-05-14 07:11:30.820 +0200
ZKDBN702W0TS50052;2024-05-14 07:11:30.771 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,98828;42,9858766667;10,8448238333;79,4;2.130;;false;;"002-2002-0008-AE";2;2024-05-14 07:11:56.115 +0200
ZKDBN702W0TS50052;2024-05-14 07:13:19.821 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0,0234375;42,9861176667;10,8449496667;91,7;2.130;;false;;"002-2002-0008-AE";3;2024-05-14 07:13:40.244 +0200
ZKDBN702W0TS50052;2024-05-14 07:13:40.681 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0,480469;42,9861481667;10,8449643333;95,2;2.130;;false;;"002-2002-0008-AE";4;2024-05-14 07:14:08.419 +0200
ZKDBN702W0TS50052;2024-05-14 07:20:51.298 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,95703;42,9861626667;10,8450781667;88,1;2.000;;false;;"002-2002-0008-AE";5;2024-05-14 07:21:14.279 +0200
ZKDBN702W0TS50052;2024-05-14 07:24:15.344 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,01172;42,9865061667;10,845346;117,7;2.000;;false;;"002-2002-0008-AE";6;2024-05-14 07:24:38.341 +0200
ZKDBN702W0TS50052;2024-05-14 07:27:39.528 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,52734;42,9868321667;10,8455425;127,6;2.000;;false;;"002-2002-0008-AE";7;2024-05-14 07:28:02.601 +0200
ZKDBN702W0TS50052;2024-05-14 07:31:03.721 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,51172;42,9858138333;10,8449966667;101,4;2.000;;false;;"002-2002-0008-AE";8;2024-05-14 07:31:32.809 +0200
ZKDBN702W0TS50052;2024-05-14 07:34:34.025 +0200;"7C:D9:F4:04:07:74";Attrezzo1;1,44141;42,987145;10,8457776667;108,5;2.150;;false;;"002-2002-0008-AE";9;2024-05-14 07:35:00.182 +0200
ZKDBN702W0TS50052;2024-05-14 07:38:04.299 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,05469;42,9859401667;10,8452971667;87,6;2.130;;false;;"002-2002-0008-AE";10;2024-05-14 07:38:44.369 +0200
ZKDBN702W0TS50052;2024-05-14 07:41:37.562 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,01953;42,986692;10,8454756667;97,5;2.000;;false;;"002-2002-0008-AE";11;2024-05-14 07:42:00.718 +0200
ZKDBN702W0TS50052;2024-05-14 07:45:01.999 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,54297;42,9864585;10,8455828333;111,8;2.830;;false;;"002-2002-0008-AE";12;2024-05-14 07:45:27.918 +0200
ZKDBN702W0TS50052;2024-05-14 07:48:29.263 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,01172;42,9862573333;10,8456485;104,4;2.160;;false;;"002-2002-0008-AE";13;2024-05-14 07:48:52.149 +0200
ZKDBN702W0TS50052;2024-05-14 07:51:53.222 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,51172;42,9871263333;10,846031;115,8;2.170;;false;;"002-2002-0008-AE";14;2024-05-14 07:52:19.384 +0200
ZKDBN702W0TS50052;2024-05-14 07:55:20.581 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0,625;42,985679;10,8453495;97;2.000;;false;;"002-2002-0008-AE";15;2024-05-14 07:55:43.617 +0200
ZKDBN702W0TS50052;2024-05-14 07:58:44.705 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,03125;42,9868176667;10,8460468333;121,4;2.000;;false;;"002-2002-0008-AE";16;2024-05-14 07:59:10.902 +0200
ZKDBN702W0TS50052;2024-05-14 08:01:44.946 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0;42,9868151667;10,8460353333;110,8;2.000;;false;;"002-2002-0008-AE";17;2024-05-14 08:02:10.933 +0200
ZKDBN702W0TS50052;2024-05-14 08:04:20.357 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,51953;42,9868048333;10,8460443333;103,4;2.000;;false;;"002-2002-0008-AE";18;2024-05-14 08:04:43.427 +0200
ZKDBN702W0TS50052;2024-05-14 08:07:44.588 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,52734;42,9857715;10,8455193333;83,3;2.190;;false;;"002-2002-0008-AE";19;2024-05-14 08:08:10.778 +0200
ZKDBN702W0TS50052;2024-05-14 08:11:11.808 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,52344;42,9868585;10,8461765;109,8;2.000;;false;;"002-2002-0008-AE";20;2024-05-14 08:11:37.992 +0200
ZKDBN702W0TS50052;2024-05-14 08:14:39.116 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,5625;42,9863981667;10,8458941667;100,6;2.190;;false;;"002-2002-0008-AE";21;2024-05-14 08:15:02.256 +0200
ZKDBN702W0TS50052;2024-05-14 08:15:55.861 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0;42,986288;10,84589;111,9;2.000;;false;;"002-2002-0008-AE";22;2024-05-14 08:16:18.878 +0200
ZKDBN702W0TS50052;2024-05-14 08:17:24.719 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,48047;42,9862563333;10,8458285;99,6;2.000;;false;;"002-2002-0008-AE";23;2024-05-14 08:17:44.691 +0200
ZKDBN702W0TS50052;2024-05-14 08:20:12.476 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0;42,9857746667;10,8456441667;92;2.210;;false;;"002-2002-0008-AE";24;2024-05-14 08:20:35.512 +0200
ZKDBN702W0TS50052;2024-05-14 08:20:35.521 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,44922;42,9857438333;10,8456621667;83,9;2.000;;false;;"002-2002-0008-AE";25;2024-05-14 08:21:03.697 +0200
ZKDBN702W0TS50052;2024-05-14 08:33:09.257 +0200;"7C:D9:F4:04:07:74";Attrezzo1;7,51563;;;;2.000;;false;;"002-2002-0008-AE";0;2024-05-14 08:33:43.659 +0200
ZKDBN702W0TS50052;2024-05-14 08:36:44.570 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,01172;42,9866301667;10,8460941667;112,1;3.040;;false;;"002-2002-0008-AE";1;2024-05-14 08:37:13.715 +0200
ZKDBN702W0TS50052;2024-05-14 08:40:14.863 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,03906;42,9864361667;10,8460875;96,9;2.000;;false;;"002-2002-0008-AE";2;2024-05-14 08:40:41.258 +0200
ZKDBN702W0TS50052;2024-05-14 08:43:45.152 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,01172;42,986463;10,8462326667;88;2.130;;false;;"002-2002-0008-AE";3;2024-05-14 08:44:05.183 +0200
ZKDBN702W0TS50052;2024-05-14 08:47:06.304 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,52734;42,9867923333;10,8464625;101;2.140;;false;;"002-2002-0008-AE";4;2024-05-14 08:47:29.540 +0200
ZKDBN702W0TS50052;2024-05-14 08:50:33.557 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,50391;42,985994;10,8460285;92,5;2.000;;false;;"002-2002-0008-AE";5;2024-05-14 08:50:56.718 +0200
ZKDBN702W0TS50052;2024-05-14 08:53:57.876 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,01953;42,9872738333;10,8467478333;136,3;2.000;;false;;"002-2002-0008-AE";6;2024-05-14 08:54:23.979 +0200
ZKDBN702W0TS50052;2024-05-14 08:57:25.171 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,02344;42,9874603333;10,8469431667;108;2.000;;false;;"002-2002-0008-AE";7;2024-05-14 08:57:51.258 +0200
ZKDBN702W0TS50052;2024-05-14 09:00:52.432 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,02734;42,9860461667;10,8461101667;71,5;2.140;;false;;"002-2002-0008-AE";8;2024-05-14 09:01:21.678 +0200
ZKDBN702W0TS50052;2024-05-14 09:11:16.939 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3;;;;3.040;;false;;"002-2002-0008-AE";0;2024-05-14 09:11:59.685 +0200
ZKDBN702W0TS50052;2024-05-14 09:14:42.657 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,48828;42,9869428333;10,8467013333;119;4.310;;false;;"002-2002-0008-AE";1;2024-05-14 09:15:08.773 +0200
ZKDBN702W0TS50052;2024-05-14 09:18:09.984 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,00391;42,9877556667;10,8472061667;115,5;2.000;;false;;"002-2002-0008-AE";2;2024-05-14 09:18:36.092 +0200
ZKDBN702W0TS50052;2024-05-14 09:21:37.203 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,00391;42,9863191667;10,8466005;88,2;2.000;;false;;"002-2002-0008-AE";3;2024-05-14 09:22:03.307 +0200
ZKDBN702W0TS50052;2024-05-14 09:25:04.460 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,98438;42,98663;10,8467538333;112,6;4.310;;false;;"002-2002-0008-AE";4;2024-05-14 09:25:33.717 +0200
ZKDBN702W0TS50052;2024-05-14 09:28:38.813 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,02344;42,9880016667;10,8473025;116,4;2.000;;false;;"002-2002-0008-AE";5;2024-05-14 09:29:03.871 +0200
ZKDBN702W0TS50052;2024-05-14 09:32:05.119 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,00391;42,9865793333;10,8466206667;95,2;4.320;;false;;"002-2002-0008-AE";6;2024-05-14 09:32:31.218 +0200
ZKDBN702W0TS50052;2024-05-14 09:35:32.298 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,99219;42,9864573333;10,8467276667;101,2;4.330;;false;;"002-2002-0008-AE";7;2024-05-14 09:35:58.433 +0200
ZKDBN702W0TS50052;2024-05-14 09:38:59.571 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3;42,987828;10,8473085;117,8;2.000;;false;;"002-2002-0008-AE";8;2024-05-14 09:39:25.816 +0200
ZKDBN702W0TS50052;2024-05-14 09:42:42.056 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,00391;42,9866033333;10,8469216667;97,4;4.320;;false;;"002-2002-0008-AE";9;2024-05-14 09:42:52.998 +0200
ZKDBN702W0TS50052;2024-05-14 09:45:54.098 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,48047;42,986353;10,8466855;93,3;4.320;;false;;"002-2002-0008-AE";10;2024-05-14 09:46:17.235 +0200
ZKDBN702W0TS50052;2024-05-14 09:49:18.311 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,48828;42,9874478333;10,8471831667;93,7;2.000;;false;;"002-2002-0008-AE";11;2024-05-14 09:49:44.503 +0200
ZKDBN702W0TS50052;2024-05-14 09:56:45.205 +0200;"7C:D9:F4:04:07:74";Attrezzo1;8,05078;42,9883486667;10,847745;;2.000;;false;;"002-2002-0008-AE";0;2024-05-14 09:57:27.276 +0200
ZKDBN702W0TS50052;2024-05-14 10:00:06.576 +0200;"7C:D9:F4:04:07:74";Attrezzo1;9,60938;42,9860151667;10,8469743333;102;2.000;;false;;"002-2002-0008-AE";1;2024-05-14 10:00:32.738 +0200
ZKDBN702W0TS50052;2024-05-14 10:35:36.054 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3;42,986645;10,8469148333;98,5;4.470;;false;;"002-2002-0008-AE";1;2024-05-14 10:35:59.077 +0200
ZKDBN702W0TS50052;2024-05-14 10:39:03.208 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,01172;42,9879186667;10,8476971667;113,2;2.000;;false;;"002-2002-0008-AE";2;2024-05-14 10:39:26.318 +0200
ZKDBN702W0TS50052;2024-05-14 10:42:30.488 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,04297;42,9865138333;10,8471046667;86,4;2.000;;false;;"002-2002-0008-AE";3;2024-05-14 10:42:50.536 +0200
ZKDBN702W0TS50052;2024-05-14 10:54:39.341 +0200;"7C:D9:F4:04:07:74";Attrezzo1;6,875;;;;2.000;;false;;"002-2002-0008-AE";0;2024-05-14 10:55:36.233 +0200
ZKDBN702W0TS50052;2024-05-14 10:58:37.294 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,99219;42,9868625;10,8470295;119,6;2.360;;false;;"002-2002-0008-AE";1;2024-05-14 10:59:00.413 +0200
ZKDBN702W0TS50052;2024-05-14 11:02:01.581 +0200;"7C:D9:F4:04:07:74";Attrezzo1;3,625;42,9874446667;10,8475815;102,5;2.000;;false;;"002-2002-0008-AE";2;2024-05-14 11:02:27.704 +0200
ZKDBN702W0TS50052;2024-05-14 11:05:28.850 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,98828;42,9859525;10,8466428333;113;2.360;;false;;"002-2002-0008-AE";3;2024-05-14 11:05:54.969 +0200
ZKDBN702W0TS50052;2024-05-14 11:08:56.123 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,86719;42,9873723333;10,8473356667;106,3;2.360;;false;;"002-2002-0008-AE";4;2024-05-14 11:09:22.332 +0200
ZKDBN702W0TS50052;2024-05-14 11:12:23.396 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,88281;42,98749;10,8475686667;126,2;2.000;;false;;"002-2002-0008-AE";5;2024-05-14 11:12:49.537 +0200
ZKDBN702W0TS50052;2024-05-14 11:15:50.752 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,71094;42,9859971667;10,8467585;102,1;2.000;;false;;"002-2002-0008-AE";6;2024-05-14 11:16:16.789 +0200
ZKDBN702W0TS50052;2024-05-14 11:19:17.972 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,88281;42,9873615;10,8476403333;97,5;2.000;;false;;"002-2002-0008-AE";7;2024-05-14 11:19:40.956 +0200
ZKDBN702W0TS50052;2024-05-14 11:22:42.135 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,89453;42,9877883333;10,8478438333;133,5;2.000;;false;;"002-2002-0008-AE";8;2024-05-14 11:23:11.279 +0200
ZKDBN702W0TS50052;2024-05-14 11:26:12.375 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,89453;42,986426;10,847112;95,4;2.380;;false;;"002-2002-0008-AE";9;2024-05-14 11:26:35.486 +0200
ZKDBN702W0TS50052;2024-05-14 11:29:36.607 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,88281;42,987065;10,8474856667;101,1;2.000;;false;;"002-2002-0008-AE";10;2024-05-14 11:30:02.747 +0200
ZKDBN702W0TS50052;2024-05-14 11:34:04.577 +0200;"7C:D9:F4:04:07:74";Attrezzo1;0;42,9882383333;10,8481326667;110,6;2.360;;false;;"002-2002-0008-AE";11;2024-05-14 11:34:27.606 +0200
ZKDBN702W0TS50052;2024-05-14 11:35:45.589 +0200;"7C:D9:F4:04:07:74";Attrezzo1;1,19141;42,9882831667;10,8481958333;89,8;2.940;;false;;"002-2002-0008-AE";12;2024-05-14 11:36:08.756 +0200
ZKDBN702W0TS50052;2024-05-14 11:39:09.787 +0200;"7C:D9:F4:04:07:74";Attrezzo1;2,80078;42,9869898333;10,847478;112,5;2.400;;false;;"002-2002-0008-AE";13;2024-05-14 11:39:32.807 +0200
